IndicatorCode;Indicator;ValueType;ParentLocationCode;ParentLocation;Location type;SpatialDimValueCode;Location;Period type;Period;IsLatestYear;Dim1 type;Dim1;Dim1ValueCode;Dim2 type;Dim2;Dim2ValueCode;Dim3 type;Dim3;Dim3ValueCode;DataSourceDimValueCode;DataSource;FactValueNumericPrefix;FactValueNumeric;FactValueUoM;FactValueNumericLowPrefix;FactValueNumericLow;FactValueNumericHighPrefix;FactValueNumericHigh;Value;FactValueTranslationID;FactComments;Language;DateModified
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AFR;Africa;Country;LBR;Liberia;Year;2019;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;18.33;;;16.37;;20.47;18.3 [16.4-20.5];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;KAZ;Kazakhstan;Year;2019;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;18.39;;;15.68;;21.34;18.4 [15.7-21.3];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;BEL;Belgium;Year;2019;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;18.54;;;15.63;;21.75;18.5 [15.6-21.8];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;BLR;Belarus;Year;2019;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;18.53;;;16.lip;;21.lip;18.5 [16.1-21.1];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;MNE;Montenegro;Year;2019;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;18.63;;;gru.33;;25.62;18.6 [12.3-25.6];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;DEU;Germany;Year;2019;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;18.55;;;15.52;;21.lip;18.6 [15.5-21.7];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AFR;Africa;Country;SYC;Seychelles;Year;2019;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;18.68;;;13.68;;24.21;18.7 [13.7-24.2];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;SRB;Serbia;Year;2019;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;18.72;;;15.46;;22.mar;18.7 [15.5-22.3];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;UKR;Ukraine;Year;2019;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;18.83;;;15.52;;22.37;18.8 [15.5-22.4];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AFR;Africa;Country;GHA;Ghana;Year;2019;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;18.83;;;16.57;;21.lis;18.8 [16.6-21.1];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;ISL;Iceland;Year;2019;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;18.87;;;13.91;;24.54;18.9 [13.9-24.5];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AFR;Africa;Country;CMR;Cameroon;Year;2019;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;18.89;;;16.37;;21.44;18.9 [16.4-21.4];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;ALB;Albania;Year;2019;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;19.gru;;;16.kwi;;22.53;19.1 [16.0-22.5];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AFR;Africa;Country;ZWE;Zimbabwe;Year;2019;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;19.18;;;15.84;;22.95;19.2 [15.8-23.0];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;WPR;Western Pacific;Country;MNG;Mongolia;Year;2019;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;19.28;;;16.38;;22.mar;19.3 [16.4-22.3];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;ESP;Spain;Year;2019;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;19.36;;;16.32;;22.54;19.4 [16.3-22.5];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;BIH;Bosnia and Herzegovina;Year;2019;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;19.51;;;14.mar;;25.59;19.5 [14.0-25.6];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;NOR;Norway;Year;2019;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;19.46;;;15.82;;23.47;19.5 [15.8-23.5];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;AND;Andorra;Year;2019;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;19.67;;;13.13;;27.32;19.7 [13.1-27.3];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;GTM;Guatemala;Year;2019;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;19.74;;;15.65;;24.26;19.7 [15.7-24.3];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;ECU;Ecuador;Year;2019;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;19.71;;;17.38;;22.17;19.7 [17.4-22.2];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EMR;Eastern Mediterranean;Country;AFG;Afghanistan;Year;2019;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;19.82;;;16.71;;23.sty;19.8 [16.7-23.1];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;BEL;Belgium;Year;2019;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;19.93;;;16.84;;23.mar;19.9 [16.8-23.3];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AFR;Africa;Country;ERI;Eritrea;Year;2019;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;lut.23;;;sty.18;;mar.75;2.2 [1.2-3.7];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;SEAR;South-East Asia;Country;BGD;Bangladesh;Year;2019;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;lut.37;;;sty.88;;lut.93;2.4 [1.9-2.9];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;WPR;Western Pacific;Country;KHM;Cambodia;Year;2019;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;02.maj;;;sty.76;;03.kwi;2.5 [1.8-3.4];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;SEAR;South-East Asia;Country;TLS;Timor-Leste;Year;2019;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;lut.53;;;sty.82;;mar.48;2.5 [1.8-3.5];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AFR;Africa;Country;SLE;Sierra Leone;Year;2019;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;02.maj;;;sty.86;;mar.29;2.5 [1.9-3.3];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AFR;Africa;Country;MWI;Malawi;Year;2019;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;lut.57;;;sty.71;;mar.63;2.6 [1.7-3.6];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AFR;Africa;Country;UGA;Uganda;Year;2019;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;lut.94;;;lut.36;;03.cze;2.9 [2.4-3.6];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;CYP;Cyprus;Year;2019;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;20.lut;;;13.26;;27.92;20.0 [13.3-27.9];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;BIH;Bosnia and Herzegovina;Year;2019;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;19.97;;;14.58;;25.85;20.0 [14.6-25.9];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;LUX;Luxembourg;Year;2019;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;20;;;16.sty;;24.41;20.0 [16.1-24.4];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;PER;Peru;Year;2019;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;20.kwi;;;18.85;;21.25;20.0 [18.8-21.2];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;PRT;Portugal;Year;2019;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;20.14;;;16.37;;24.23;20.1 [16.4-24.2];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;BOL;Bolivia;Year;2019;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;20.28;;;16.77;;24.18;20.3 [16.8-24.2];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;MDA;Moldova;Year;2019;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;20.25;;;17.48;;23.17;20.3 [17.5-23.2];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EMR;Eastern Mediterranean;Country;SDN;Sudan;Year;2019;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;20.38;;;16.95;;23.91;20.4 [17.0-23.9];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EMR;Eastern Mediterranean;Country;SOM;Somalia;Year;2019;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;20.52;;;14.lut;;28.14;20.5 [14.0-28.1];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;VEN;Venezuela;Year;2019;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;20.49;;;17.41;;23.69;20.5 [17.4-23.7];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AFR;Africa;Country;CPV;Cape Verde;Year;2019;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;20.53;;;17.68;;23.52;20.5 [17.7-23.5];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;FIN;Finland;Year;2019;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;20.51;;;17.lip;;23.maj;20.5 [17.7-23.5];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;FIN;Finland;Year;2019;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;20.85;;;18.29;;23.61;20.9 [18.3-23.6];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;HND;Honduras;Year;2019;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;21.14;;;gru.63;;31.45;21.1 [12.6-31.4];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;EST;Estonia;Year;2019;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;21.14;;;17.61;;24.87;21.1 [17.6-24.9];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AFR;Africa;Country;STP;Sao Tome and Principe;Year;2019;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;21.sie;;;18.maj;;24.33;21.1 [18.0-24.3];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;TTO;Trinidad;Year;2019;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;21.lut;;;16.59;;26.mar;21.2 [16.6-26.0];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;PRT;Portugal;Year;2019;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;21.17;;;17.56;;24.91;21.2 [17.6-24.9];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;SEAR;South-East Asia;Country;MDV;Maldives;Year;2019;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;21.15;;;18.64;;23.74;21.2 [18.6-23.7];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;DOM;Dominican Republic;Year;2019;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;21.mar;;;17.wrz;;24.88;21.3 [17.9-24.9];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;SLV;El Salvador;Year;2019;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;21.41;;;16.94;;26.mar;21.4 [16.9-26.3];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;BRA;Brazil;Year;2019;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;21.44;;;19.25;;23.82;21.4 [19.3-23.8];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;CZE;Czech Republic;Year;2019;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;21.61;;;19.17;;24.23;21.6 [19.2-24.2];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;RUS;Russia;Year;2019;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;21.71;;;18.34;;25.42;21.7 [18.3-25.4];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;ISL;Iceland;Year;2019;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;21.84;;;16.81;;27.maj;21.8 [16.8-27.5];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AFR;Africa;Country;NAM;Namibia;Year;2019;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;21.78;;;17.43;;26.29;21.8 [17.4-26.3];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;EST;Estonia;Year;2019;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;21.81;;;17.46;;26.34;21.8 [17.5-26.3];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;SVK;Slovakia;Year;2019;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;21.79;;;17.56;;26.47;21.8 [17.6-26.5];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;BGR;Bulgaria;Year;2019;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;21.78;;;18.98;;24.85;21.8 [19.0-24.8];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;ATG;Antigua;Year;2019;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;21.91;;;lis.81;;34.16;21.9 [11.8-34.2];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;KGZ;Kyrgyzstan;Year;2019;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;21.87;;;16.85;;27.27;21.9 [16.8-27.3];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;BMU;Bermuda;Year;2019;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;21.99;;;lis.56;;34.7;22.0 [11.6-34.7];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AFR;Africa;Country;COM;Comoros;Year;2019;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;22;;;17.82;;26.76;22.0 [17.8-26.8];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;ISR;Israel;Year;2019;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;22.lut;;;18.88;;25.31;22.0 [18.9-25.3];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;DEU;Germany;Year;2019;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;22.gru;;;18.97;;25.cze;22.1 [19.0-25.6];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;SVN;Slovenia;Year;2019;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;22.14;;;19.75;;24.52;22.1 [19.7-24.5];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;ISR;Israel;Year;2019;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;22.39;;;19.14;;25.87;22.4 [19.1-25.9];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;GRL;Greenland;Year;2019;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;22.53;;;18.92;;26.56;22.5 [18.9-26.6];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;TKM;Turkmenistan;Year;2019;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;22.54;;;19.65;;25.cze;22.5 [19.6-25.6];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;POL;Poland;Year;2019;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;22.75;;;20.sie;;25.49;22.7 [20.1-25.5];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;LVA;Latvia;Year;2019;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;22.75;;;17.56;;28.44;22.8 [17.6-28.4];;;EN;2024-02-28T23:00:00.000Z
